Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,
2013-05-30,Townsville,20.6,27.6,0,5.8,7,ESE,44,SSE,ESE,20,30,70,59,1019.6,1017.4,6,4,23.8,26.5,No,No,
2013-05-31,Townsville,16.2,27.8,0.2,4.4,8,ESE,54,SE,ESE,17,31,62,60,1020.2,1017.8,4,5,24.3,25.5,No,No,
2013-06-05,Townsville,15.6,27.5,0,5.4,5,ESE,46,SW,E,11,31,67,49,1021,1017.9,7,5,20.8,26.3,No,No,
2013-06-08,Townsville,17.9,28.2,0,5,8,ESE,44,SSE,ESE,13,28,63,54,1020,1016.9,6,5,22.9,25.9,No,No,
2013-06-14,Townsville,16.9,29.7,0,4,10,SW,28,SSW,ENE,4,13,66,52,1012.5,1009.4,1,1,24,28.2,No,No,
2013-06-19,Townsville,10.3,26.1,0,5.6,10,ENE,33,NA,NE,0,22,32,45,1017.3,1014.3,2,2,21.1,24.3,No,No,
2013-06-30,Townsville,12.9,26.9,0,5.8,10,SSW,33,SSW,SSW,13,24,61,24,1019.1,1015.8,1,1,20.9,26.5,No,No,
2013-07-05,Townsville,16.2,26.6,0,4.6,8,ENE,30,SE,ENE,15,15,75,55,1017.8,1014.4,7,NA,22,25.8,No,No,
2013-07-26,Townsville,14.1,26.1,0,6.6,7,E,54,SE,E,17,33,53,55,1021.8,1019.2,1,7,22.2,23.4,No,No,
2013-08-01,Townsville,11.1,25.5,0,7.8,10,NE,37,NW,NE,2,28,60,46,1017.9,1015,3,2,20.6,23.7,No,No,
2013-08-09,Townsville,8.7,27.2,0,4.4,11,ENE,41,NNW,ENE,9,33,54,49,1016.8,1014.1,0,0,21.3,24.2,No,No,
2013-09-06,Townsville,19.2,28.3,0,11,8,E,59,ESE,E,30,33,51,40,1024,1021.1,7,2,23.1,25.7,No,No,
2013-09-12,Townsville,18.9,32.3,0.2,7.2,10,N,30,NNW,NE,13,20,70,32,1017.5,1013.2,1,1,25.1,29.9,No,No,
2013-10-02,Townsville,22.8,30.3,0,9.4,10,NE,39,ENE,NE,17,31,59,58,1017.2,1013.1,2,1,27.9,28,No,No,
2013-10-21,Townsville,19.3,29.5,0,11,9,E,52,SE,ENE,30,33,51,54,1016.6,1012.9,6,3,28.3,28.7,No,No,
2013-11-04,Townsville,18.3,29.4,0,11,12,NE,35,ESE,NE,9,28,52,55,1015.8,1013.3,1,1,26.5,27.7,No,No,
2013-11-08,Townsville,22.4,29.7,0,9.8,12,ENE,41,E,ENE,26,31,57,55,1015.4,1011.6,3,2,27,28.2,No,No,
2013-12-11,Townsville,23.6,31.7,0,9.2,11,N,37,NNE,NNE,19,17,59,47,1010.3,1006.8,4,1,28,30.1,No,No,
2013-12-20,Townsville,24,31.8,0,13.2,11,ENE,54,ESE,ENE,31,37,55,49,1015.2,1012.1,7,7,28.3,30.3,No,No,
2014-01-15,Townsville,22.7,32.9,1,11.2,11,E,57,ESE,E,30,41,57,44,1013.4,1010.8,5,7,29.2,31.5,No,No,
2014-01-16,Townsville,22.9,33.2,0.4,11,9,E,54,SSE,ENE,26,33,54,53,1012.8,1009.5,7,7,29,30.5,No,No,
2014-01-20,Townsville,24.4,34.2,0,8.8,10,NNE,41,NNW,NNE,13,26,57,52,1008.4,1006.1,6,6,30.7,31.5,No,No,
2014-01-31,Townsville,21.8,30.5,39,7.6,8,SW,59,W,WSW,24,17,73,56,1000.3,998.9,7,6,24.3,29.5,Yes,No,
2014-02-16,Townsville,26.6,32,0,8,5,SW,39,N,E,15,13,70,74,1006.1,1003,5,8,29.6,28.7,No,Yes,
2014-02-26,Townsville,22.7,30.1,0,4.8,12,NE,35,SE,ENE,13,26,62,64,1012,1008.8,1,2,27.6,29,No,No,
2014-02-27,Townsville,24.4,30.9,0.4,7.8,11,E,39,ESE,ENE,20,28,69,62,1011.9,1009.5,4,2,28.3,29.4,No,No,
2014-03-24,Townsville,24,29.7,0,5.6,4,ENE,41,ESE,ENE,20,15,74,72,1013.1,1009.3,7,7,27.9,28.3,No,Yes,
2014-03-30,Townsville,24.7,30.2,0,6,10,ENE,33,SE,ENE,11,28,81,69,1015.6,1013,6,2,27.2,29.6,No,No,
2014-04-04,Townsville,22.1,31,0,6.4,11,E,43,SSE,E,17,28,68,62,1014.4,1011,3,3,27.3,29.7,No,No,
2014-04-20,Townsville,20.6,28.9,0,6,11,NE,33,SE,ENE,15,22,58,52,1016.1,1013.5,4,2,26.3,28.2,No,No,
2014-05-12,Townsville,19.7,29.1,0,7.4,9,ESE,37,SSE,ENE,13,28,60,58,1019.9,1016.6,5,5,25,26.4,No,No,
2014-05-17,Townsville,21.9,28.6,1,7.4,8,ESE,57,SSE,E,20,28,62,48,1020.7,1018.2,6,2,25,27.8,No,No,
2014-05-20,Townsville,18.9,28.3,0,5.4,7,SE,48,SE,NE,19,20,63,70,1019,1016.2,3,7,24.5,23.6,No,No,
2014-05-25,Townsville,18.5,28.5,0,5.8,10,ENE,28,S,NE,6,19,85,59,1019.2,1016.3,3,2,24,27.4,No,No,
2014-06-11,Townsville,18.3,26.8,0,3,10,SSE,44,SSE,E,17,22,58,56,1015.4,1012.1,1,5,23.1,25.3,No,No,
2014-07-01,Townsville,10.5,22.8,0,8.2,10,SE,35,SSE,ENE,13,24,26,38,1024.4,1020.9,6,NA,18.9,21.8,No,No,
2014-07-13,Townsville,8.8,25.2,0,4.6,10,ENE,35,SSW,NE,7,26,61,52,1019.9,1016.8,1,1,18.2,23.1,No,No,
2014-07-16,Townsville,14.7,25.7,0,4.4,10,ENE,26,SSE,ENE,2,20,64,60,1019.7,1016.3,1,1,21.7,24,No,No,
2014-07-27,Townsville,16.5,26.4,0,5.6,10,ESE,39,SSE,ENE,9,20,71,58,1022.7,1019.2,1,4,21.7,25.7,No,No,
2014-07-30,Townsville,14.3,26.3,0,6.4,9,ENE,35,SSE,NE,15,26,67,56,1021.4,1017.4,7,6,21.3,24.3,No,No,
2014-08-09,Townsville,14.5,24.8,0,8,5,ESE,39,SSW,ESE,9,28,55,49,1023.8,1020,6,7,19.7,23.9,No,No,
2014-08-12,Townsville,13,25.7,0,5.8,10,ENE,31,SE,ENE,9,22,68,57,1020.3,1017.7,1,3,21.5,23.7,No,No,
2014-08-19,Townsville,11.3,25.5,0,5.8,11,SSW,33,SSW,ENE,20,24,39,34,1019.9,1014.2,0,0,19.9,24.1,No,No,
2014-08-21,Townsville,17.1,25,0,7,10,NE,31,SE,ENE,17,20,59,52,1019.1,1015.6,3,2,21.3,23.5,No,No,
2014-09-01,Townsville,12.9,25.6,0,7.6,11,ENE,30,SE,NE,11,19,55,47,1019.4,1016.1,1,1,22.6,24.6,No,No,
2014-09-08,Townsville,18.4,26.4,0,5.6,10,ENE,39,NE,ENE,13,30,63,58,1019,1015.2,5,2,24.6,25.6,No,No,
2014-09-28,Townsville,21.1,28.6,0,7.4,10,NE,37,ENE,NE,17,24,62,57,1018.8,1015.5,3,1,25.8,26.6,No,No,
2014-10-05,Townsville,20.4,28.4,0.4,9.6,11,ENE,41,E,ENE,20,31,65,52,1017.9,1014.9,3,2,25.6,27.5,No,No,
2014-10-26,Townsville,19.6,29,0,8.8,12,ENE,31,NE,ENE,17,26,54,52,1018.1,1014.3,3,1,26.6,27.4,No,No,
2014-11-15,Townsville,23.4,30.4,0,12,12,E,33,E,NE,20,19,60,42,1016.7,1012.8,3,1,28,29.5,No,No,
2014-11-25,Townsville,24.7,32,2.6,11.6,12,ENE,44,ENE,ENE,20,31,64,58,1013,1010.4,2,1,28.7,30,Yes,Yes,
2014-11-29,Townsville,21.8,31.9,0,9.8,12,ENE,50,ESE,ENE,28,39,53,51,1013,1009.8,5,2,29.4,29.8,No,No,
2014-12-24,Townsville,24.1,32.2,0,10.6,12,ENE,48,ESE,ENE,22,35,52,70,1011,1009,2,3,29.1,29.3,No,No,
2014-12-28,Townsville,27.1,33.3,0,11,12,ENE,39,ENE,ENE,19,31,64,60,1010.6,1007.4,2,3,30.1,30.9,No,No,
2015-01-12,Townsville,25.3,31.6,0,9.6,12,NE,37,ESE,ENE,19,30,62,64,1006.9,1004.1,3,7,30.1,30.3,No,No,
2015-02-06,Townsville,24,32.5,0.4,8.4,7,ESE,50,SSE,ESE,17,19,60,56,1014.7,1012.2,5,7,28.6,31,No,No,
2015-02-09,Townsville,24.6,32.8,4.2,3.2,8,ESE,39,SE,ENE,17,30,57,59,1015.2,1011.7,7,5,28.8,31.2,Yes,No,
2015-02-21,Townsville,26.9,36,3,8,11,N,31,NW,NNW,9,17,76,55,1008.5,1005.2,3,3,31.1,35,Yes,Yes,
2015-02-25,Townsville,27.9,34.3,0,10,8,ESE,59,E,ENE,17,28,67,64,1008.9,1005.6,7,7,31,32.5,No,Yes,
2015-02-27,Townsville,25.5,33.8,0,10.4,11,WNW,35,NNE,NNE,17,17,60,57,1007.9,1004.5,5,2,30.6,32.9,No,No,
2015-03-04,Townsville,23.9,33.6,0,11.6,11,ENE,44,SSE,NE,20,28,56,60,1011.2,1008.6,1,4,29.6,30.9,No,No,
2015-03-09,Townsville,26.2,33.8,0,11.2,11,ENE,44,SE,ENE,15,35,61,54,1008.6,1005.9,7,2,30.4,31.5,No,No,
2015-03-19,Townsville,21.3,32.8,0,10.4,11,ENE,37,ESE,ENE,19,28,62,56,1014.5,1011.5,3,2,29.1,31.5,No,No,
2015-03-23,Townsville,25.3,32.7,0,10.4,11,NE,35,E,ENE,13,26,63,57,1014.2,1010.8,7,6,29.3,30.9,No,No,
2015-03-26,Townsville,23.8,32.7,0,9.4,11,ENE,35,E,ENE,11,28,59,43,1016.4,1013.3,4,4,30.2,31.4,No,No,
2015-04-07,Townsville,25.3,33.2,0,7.2,7,ENE,37,NW,NE,6,28,63,62,1011.9,1009,7,7,30,31.8,No,Yes,
2015-04-11,Townsville,21.2,32.3,0,8,11,ENE,39,S,ENE,13,31,56,63,1014.6,1010.9,1,2,28.3,29.5,No,No,
2015-04-12,Townsville,23,31.3,0,8,10,E,39,ESE,ENE,17,30,62,62,1015.3,1011.9,3,1,28.4,29.5,No,No,
2015-04-19,Townsville,23.6,31.9,0,7.6,11,ENE,39,ESE,ENE,13,28,65,61,1016.7,1013.2,3,2,28.4,30.2,No,No,
2015-04-26,Townsville,18.7,31.8,0,7.4,11,SSW,43,SSW,S,22,20,22,8,1015.3,1011.9,1,0,24.4,31.3,No,No,
2015-04-27,Townsville,11.4,28.8,0,12,11,NE,37,SSW,ENE,7,31,20,42,1017.6,1014,0,0,24.2,27.2,No,No,
2015-04-28,Townsville,14.1,28.9,0,8.2,11,E,37,SSE,ENE,13,30,45,42,1019,1014.7,1,1,23.9,27.3,No,No,
2015-05-24,Townsville,13.7,26.5,0,8,4,ESE,52,S,SE,7,28,56,65,1021.3,1018.8,2,7,22.3,25.2,No,No,
2015-05-30,Townsville,22.4,29.1,0,8,7,E,43,SE,ENE,15,30,73,65,1020.2,1015.8,7,7,24.9,27,No,No,
2015-05-31,Townsville,18.3,28.2,0,7.4,6,E,39,SE,ENE,6,22,66,70,1018.7,1015,7,7,24.8,25.9,No,No,
2015-06-13,Townsville,18.8,27.7,1.4,4,4,SE,48,S,ESE,15,24,66,57,1019.2,1016.4,7,7,21.9,25.4,Yes,No,
2015-06-16,Townsville,18.1,27.8,0,6,5,ESE,39,ESE,ENE,22,26,69,65,1017.5,1013.5,2,7,24.5,25.7,No,No,
2015-07-05,Townsville,15,26.1,0,5,9,E,37,SSW,ENE,9,26,63,54,1019.8,1016.6,5,4,20.6,25.2,No,No,
2015-07-06,Townsville,13.2,25.4,0,4.8,10,ENE,31,S,ENE,6,24,67,60,1018.8,1015.6,1,1,21.5,24.3,No,No,
2015-07-10,Townsville,18.3,26.3,0,5.4,4,ESE,37,SE,ENE,13,22,68,63,1020.4,1017.2,4,6,22.5,24.9,No,No,
2015-07-12,Townsville,15.4,26.7,0,5.6,10,SSW,54,SSW,WSW,37,11,24,15,1019.7,1015.1,1,3,20.7,26.3,No,No,
2015-07-13,Townsville,13.8,23.4,0,10,11,SW,50,SSW,S,28,17,21,15,1022.9,1017.5,5,4,16.3,23,No,No,
2015-07-18,Townsville,9.8,22.5,0,5.8,11,ENE,37,S,ENE,13,26,20,30,1022.9,1019.7,0,1,18.3,21.1,No,No,
2015-07-23,Townsville,21.3,27.6,0,5,9,ENE,37,SE,ENE,19,28,70,74,1021.6,1018.1,3,1,24.5,25.1,No,No,
2015-08-03,Townsville,13.4,26.6,0,6,10,NE,30,ESE,NNE,13,15,73,48,1020.2,1016.6,1,1,22.2,25.7,No,No,
2015-08-12,Townsville,14.6,26.1,0,5.6,10,N,39,NW,NNE,13,26,67,57,1018.2,1014.6,5,5,23,25.1,No,No,
2015-08-22,Townsville,15.7,27.8,0,NA,9,ENE,35,ESE,ENE,22,26,67,70,1020.7,1017.6,2,7,23.9,25.1,No,No,
2015-09-05,Townsville,13.9,27.4,0,10.4,10,NE,41,SE,ENE,17,30,52,59,1019.2,1016,1,2,24.8,25.5,No,No,
2015-09-25,Townsville,19.2,27.4,0,8.2,10,NE,39,ESE,ENE,24,30,49,45,1019.3,1015.3,1,1,24.9,26.2,No,No,
2015-09-26,Townsville,21.5,27.6,0,13,10,ENE,46,ESE,ENE,28,31,47,48,1019.7,1016,2,2,25.3,25.6,No,No,
2015-10-11,Townsville,19.9,29.2,0.2,8.2,10,ENE,54,ESE,ENE,30,35,52,54,1021.6,1017.7,6,1,25.7,26.8,No,No,
2015-10-13,Townsville,16.8,28.3,0,10,11,NE,35,ENE,NE,15,28,52,59,1020.8,1017.3,2,1,25.4,26,No,No,
2015-10-22,Townsville,18.1,29.5,0,8,12,N,35,NNE,N,19,20,59,53,1017.5,1013.5,5,1,27,28.3,No,No,
2015-11-02,Townsville,24.2,30,0,9.6,12,ENE,37,ENE,ENE,20,30,59,56,1017,1013.4,2,1,27.1,28,No,No,
2015-11-08,Townsville,24.5,31.9,0,8,12,N,39,NNW,NNE,22,24,60,51,1012.4,1007.7,3,1,28.3,30.9,No,No,
2015-11-19,Townsville,21.1,32.6,0,11.8,12,ENE,52,E,ENE,22,39,31,46,1017,1012.9,1,1,30.1,30,No,No,
2015-11-21,Townsville,24.1,32,0,12,10,E,43,ESE,ENE,20,30,57,56,1014.9,1011,7,7,28.7,30.3,No,No,
2015-11-25,Townsville,25.3,31.8,0,11.6,12,NE,33,ENE,ENE,20,20,56,52,1013.9,1011,1,1,28.3,30.1,No,No,
2015-11-28,Townsville,25.4,32.6,0,9.4,11,ENE,35,NE,ENE,15,22,52,50,1013.8,1010,1,1,29.8,31.9,No,No,
2015-12-02,Townsville,25.4,32.5,0,10.2,10,NE,41,ENE,ENE,17,33,63,62,1014.4,1011.6,7,2,29.4,30.9,No,Yes,
2015-12-12,Townsville,25.9,32.9,0,10,12,ENE,39,N,ENE,17,30,57,57,1010.1,1007.2,4,7,29.1,30.7,No,Yes,
2015-12-27,Townsville,26.6,33.7,0,10.8,9,ENE,35,ENE,ENE,17,30,62,62,1010.1,1006.8,6,5,30.2,31.4,No,Yes,
2016-02-16,Townsville,23.3,34.9,0,10,12,NNW,26,NNW,NNW,4,13,66,44,1008.9,1005.2,6,3,29.9,33.9,No,No,
2016-02-17,Townsville,24,37.7,0,7.2,11,NNE,35,NW,NE,7,17,74,46,1007,1003.7,1,1,30.3,36,No,No,
2016-02-20,Townsville,27.5,34.7,0,8,11,ENE,35,ENE,ENE,22,26,69,68,1013.2,1009.8,3,2,32.3,32.5,No,Yes,
2016-02-27,Townsville,23.4,36.8,0,8,12,N,31,NW,NNW,9,22,47,47,1010.5,1008.1,0,1,30.3,33.2,No,No,
2016-03-06,Townsville,23.8,29.4,40.4,4.8,5,SSE,28,NA,NE,0,17,96,72,1013.4,1009.4,8,4,24.5,29,Yes,No,
2016-03-07,Townsville,24.3,31.9,0.8,4.6,8,E,41,ESE,ENE,22,28,81,69,1012.8,1008.9,7,4,27.3,31,No,No,
2016-03-14,Townsville,24.8,31.4,0,6.4,10,SE,37,ESE,ENE,11,28,74,74,1011.3,1007.6,7,2,28.3,30.4,No,Yes,
2016-03-18,Townsville,23.6,31.1,4,1.6,6,E,37,SSW,E,13,20,76,64,1005.8,1002.7,7,7,27.2,30,Yes,No,
2016-03-20,Townsville,25.3,31.5,0,5.8,10,NE,26,ENE,NE,2,15,78,69,1009.6,1006.6,5,3,29.1,30.7,No,No,
2016-04-12,Townsville,22.3,31.9,0,8,11,NE,33,S,ENE,11,24,57,49,1015,1011.1,1,NA,27.7,30.8,No,No,
2016-04-28,Townsville,20.6,30.9,0,5.4,10,ENE,44,SE,E,15,28,66,56,1016.1,1014,5,3,26.2,30.4,No,No,
2008-07-04,Adelaide,5.3,15.9,0,1.4,8,NNE,30,NNE,NE,6,13,71,46,1028.7,1025.6,NA,NA,10.2,15.3,No,No,
2008-07-31,Adelaide,7.6,19.3,0.8,1.8,5,W,69,NNE,NW,17,20,56,52,1006.8,1005.2,NA,NA,14.4,18.1,No,Yes,
2008-08-07,Adelaide,5.9,13.2,11.2,1.2,7,SW,43,SSW,WSW,9,17,70,52,1023.9,1024,NA,NA,9.6,11.9,Yes,No,
2008-08-22,Adelaide,3.3,12.7,2,1.6,8,WSW,37,S,SW,6,15,70,59,1032,1030.7,NA,NA,9.1,12.6,Yes,No,
2008-09-15,Adelaide,8.3,14.7,2.8,14.4,5,W,74,WNW,WSW,26,33,81,43,1005.2,1009.6,NA,NA,9.8,14.1,Yes,No,
2008-09-20,Adelaide,10.7,17.3,1.6,NA,7,SW,43,W,WSW,22,20,72,47,1014.9,1016.3,NA,NA,14.7,16.2,Yes,No,
2008-09-25,Adelaide,7.5,23.9,0,3,11,NNW,41,N,WNW,22,22,30,22,1025.2,1019.7,NA,NA,18.1,23.2,No,No,
2008-09-27,Adelaide,14.3,33.7,0,NA,10,W,65,N,NNW,19,31,11,9,1012.2,1005.8,NA,NA,25.3,33.2,No,No,
2008-09-28,Adelaide,12.4,19.1,0,NA,6,SW,39,WSW,WSW,9,17,73,60,1020.3,1019,NA,NA,13.9,16.9,No,Yes,
2008-10-09,Adelaide,8.5,21.1,1.2,2.6,12,W,28,NNE,SW,4,15,60,41,1027.8,1024.6,NA,NA,14.3,20.5,Yes,No,
2008-10-11,Adelaide,10.7,29.1,0,NA,12,NNW,35,WSW,NW,7,19,46,15,1023.7,1020.5,NA,NA,17.6,27.7,No,No,
2008-10-17,Adelaide,12.8,31,0,5.2,12,N,30,N,W,6,13,33,13,1020.3,1017.3,NA,NA,22,30.5,No,No,
2008-11-03,Adelaide,13.3,21.2,0,15.2,10,SSE,39,SSW,SE,15,20,50,39,1021.9,1020.1,NA,NA,14.8,19.9,No,No,
2008-11-04,Adelaide,11.6,25.9,0,5.8,9,E,44,E,NE,13,9,54,26,1019.5,1012.9,NA,NA,15.1,25,No,No,
2008-12-03,Adelaide,13.8,23.8,0,6,11,WNW,30,SW,WSW,11,15,57,39,1013.7,1013.7,NA,NA,17.5,22.3,No,No,
2008-12-06,Adelaide,13.2,23.1,0,NA,6,SW,33,S,SW,4,13,75,60,1011.9,1011.3,NA,NA,17.7,19.7,No,No,
2008-12-14,Adelaide,12.1,20.4,0.6,NA,7,WSW,41,SSW,S,15,13,60,63,1014.2,1014.7,NA,NA,14.9,16.5,No,No,
2008-12-22,Adelaide,19.1,24.8,0,27.2,5,NW,39,WNW,SW,17,13,64,56,1009.5,1010.5,NA,NA,21,23.8,No,No,
2008-12-27,Adelaide,18.5,25.3,2.6,20.8,12,W,31,SW,WSW,11,15,69,45,1009.2,1007.9,NA,NA,20.7,24,Yes,No,
2008-12-30,Adelaide,16.9,23.1,0.2,NA,7,SW,54,WSW,WSW,22,26,88,52,1011.2,1010.5,NA,NA,17.4,22.4,No,Yes,
2008-12-31,Adelaide,15.8,23.3,1.2,11.8,9,WSW,30,WSW,W,15,9,61,41,1010.6,1009,NA,NA,17.8,22.4,Yes,No,
2009-01-04,Adelaide,15.1,33.3,0,NA,12,W,31,NNE,SW,2,13,25,7,1013.8,1012.2,NA,NA,24.2,32.2,No,No,
2009-01-18,Adelaide,16.5,32.9,0,NA,13,SE,33,SW,SW,6,13,22,15,1018.8,1014.9,NA,NA,25.6,32.3,No,No,
2009-01-22,Adelaide,18.4,27.6,0,7.4,11,WNW,52,NNW,WSW,19,20,55,55,1002.8,1004.7,NA,NA,22.4,24.8,No,No,
2009-01-27,Adelaide,21.2,43.2,0,32.2,12,N,30,NNE,WSW,7,15,16,5,1013.4,1009.9,NA,NA,32.4,42,No,No,
2009-02-01,Adelaide,25.9,40.6,0,NA,10,SE,65,SSE,SSW,7,17,41,24,1012.8,1010.2,NA,NA,29.9,37.4,No,No,
2009-02-02,Adelaide,28.3,38.8,0,24,11,SE,56,SSW,SE,2,24,32,22,1011.3,1009.2,NA,NA,31.4,36.4,No,No,
2009-02-03,Adelaide,21.5,36.3,0,11.4,13,W,35,WNW,WSW,4,17,49,29,1010.8,1007.7,NA,NA,25.7,34.5,No,No,
2009-02-20,Adelaide,16.3,24.9,0,7.8,9,SW,39,S,SSW,11,19,50,49,1017,1017,NA,NA,19.9,22.8,No,No,
2009-02-21,Adelaide,16.8,26.4,0,NA,12,SSE,41,ESE,SSE,13,19,55,37,1020.6,1017.6,NA,NA,19.1,25.3,No,No,
2009-02-27,Adelaide,26.3,32.2,0,9.6,11,SW,41,NNE,SW,9,20,10,38,1011.3,1011.6,NA,NA,29.2,29.3,No,No,
2009-04-01,Adelaide,19.3,34.1,0,7,11,N,31,NE,N,11,15,37,18,1017.8,1015.6,NA,NA,25.3,33,No,No,
2009-04-15,Adelaide,14.7,18.9,0,3.4,8,SW,56,SW,WSW,22,17,50,40,1015.7,1015,NA,NA,16.1,18.2,No,No,
2009-04-26,Adelaide,9.9,16.7,18.6,NA,7,W,57,SW,SW,26,24,43,60,1010.3,1011.6,NA,NA,13.7,14.5,Yes,Yes,
2009-06-03,Adelaide,6.9,17.3,3.2,0.6,9,NNW,19,N,NW,4,9,86,58,1021.1,1017.8,NA,NA,11.1,16.9,Yes,No,
2009-06-16,Adelaide,7.8,17.4,0.2,0.8,7,N,20,NE,NNW,6,9,85,60,1024.3,1023.7,NA,NA,11.7,16,No,No,
2009-07-15,Adelaide,5.1,13.7,11.4,0.8,7,SSE,33,NA,SSW,0,7,96,91,1013.3,1013.3,NA,NA,7.9,11.2,Yes,Yes,
2009-07-21,Adelaide,14.5,19.8,0,4.4,6,NW,43,NNE,NNW,9,19,36,41,1009.1,1006.6,NA,NA,15.1,18.6,No,Yes,
2009-09-26,Adelaide,8.2,15.2,8.2,NA,8,SW,59,SW,SW,24,26,65,43,1014,1017.1,NA,NA,11.6,14.4,Yes,Yes,
2009-09-29,Adelaide,8.5,23.1,0,0.6,9,NNW,43,NNE,NNW,15,26,45,23,1012.3,1007.8,NA,NA,17.5,22.6,No,No,
2009-09-30,Adelaide,17.4,26.3,0,5.8,4,NE,43,NNE,NNW,9,11,23,19,1008,1005.3,NA,NA,20.7,25.5,No,No,
2009-11-02,Adelaide,22.9,37.9,0,17.2,8,E,65,NNE,WSW,17,30,27,37,1013.7,1011.1,NA,NA,32.1,28,No,No,
2009-11-11,Adelaide,23.7,39.2,0,11.8,13,WSW,31,NE,WSW,6,17,31,12,1019.8,1018.4,NA,NA,32.1,38.7,No,No,
2009-12-05,Adelaide,12.2,21.8,0,NA,13,WSW,37,SW,WSW,13,17,56,48,1021.1,1020,NA,NA,17,21.5,No,No,
2009-12-07,Adelaide,14.1,28.1,0,18.2,6,SSE,28,SSW,WNW,15,7,55,38,1014.7,1011.8,NA,NA,20.1,25.1,No,Yes,
2009-12-10,Adelaide,14.8,19.4,1.8,5.2,9,WSW,67,W,WSW,22,30,65,43,1010.8,1013.4,NA,NA,17.2,18.4,Yes,Yes,
2009-12-11,Adelaide,11.6,21.2,2.6,5.4,13,SSW,39,SW,SW,11,17,50,35,1022.6,1022.5,NA,NA,16.2,20.1,Yes,No,
2009-12-12,Adelaide,14,22.7,0,NA,8,SW,35,SW,WSW,13,20,60,43,1023.7,1021.9,NA,NA,16.8,21.8,No,No,
2009-12-21,Adelaide,16,30.9,0,18.8,13,SW,43,S,SW,6,28,26,29,1012.4,1010.5,NA,NA,25,29.1,No,No,
2010-02-06,Adelaide,13.6,28.4,0,NA,13,W,30,NA,WSW,0,19,55,31,1021.6,1018.5,NA,NA,17.3,26.4,No,No,
2010-02-08,Adelaide,24,38.1,0,23.4,13,SE,39,NNE,WSW,9,19,36,24,1018,1016,NA,NA,32.4,37.4,No,No,
2010-02-13,Adelaide,17.3,31,0,NA,11,WSW,33,ENE,SW,4,17,56,33,1010.2,1007.4,NA,NA,22.6,29.6,No,No,
2010-02-16,Adelaide,17.4,32.4,0,5.2,13,SW,31,N,SW,2,17,62,36,1015.9,1014.2,NA,NA,22.5,30.9,No,No,
2010-02-25,Adelaide,19.6,32.3,0,8.6,12,ESE,48,ENE,WSW,11,17,25,22,1021.6,1019.5,NA,NA,24.2,31,No,No,
2010-03-07,Adelaide,13.8,23.9,6.6,NA,6,E,37,ENE,ESE,13,17,56,44,1009.1,1006.8,NA,NA,17,23.1,Yes,No,
2010-04-08,Adelaide,16.9,24.5,0,2.2,8,E,39,SSE,SW,9,9,68,57,1020.3,1017.1,NA,NA,19.7,22.8,No,Yes,
2010-05-03,Adelaide,14.8,26.3,0,9.2,8,NNW,37,NNE,NW,11,19,48,30,1021.2,1015.6,NA,NA,19.2,24.6,No,Yes,
2010-05-07,Adelaide,12.1,20,0,1.8,4,WNW,28,N,WNW,9,13,68,68,1024.6,1022.6,NA,NA,15.6,19,No,No,
2010-05-15,Adelaide,4.3,19.3,0,NA,4,NE,22,NA,NE,0,11,57,24,1018.9,1015.6,NA,NA,9.8,18.3,No,No,
2010-05-19,Adelaide,7.8,20.9,0,1,6,NNE,15,NNE,WNW,6,9,62,37,1023.2,1020.3,NA,NA,13.8,20.3,No,No,
2010-05-20,Adelaide,11.5,21,0,1.4,5,ESE,24,NNE,NW,6,9,54,44,1022.2,1020,NA,NA,14.9,20.3,No,No,
2010-06-20,Adelaide,13.1,17.3,0.2,NA,4,WSW,22,N,SW,4,11,96,65,1029.4,1028.5,NA,NA,13.4,16.8,No,No,
2010-06-28,Adelaide,6.3,14.6,0,4.2,5,NNW,54,N,NNW,17,28,66,44,1019.3,1015.4,NA,NA,8.9,14,No,Yes,
2010-07-05,Adelaide,2.4,14.1,0,3.4,8,ENE,19,ENE,WNW,9,11,67,43,1025.6,1022.4,NA,NA,9.5,13.8,No,No,
2010-08-11,Adelaide,10.7,14.9,1.8,2.4,8,SW,52,SSW,SW,13,28,66,61,1017.8,1017.3,NA,NA,13.2,13.9,Yes,No,
2010-08-19,Adelaide,10,13.6,1.2,2.8,6,WNW,57,WNW,WNW,24,28,64,69,1010.2,1011.4,NA,NA,12.2,12.8,Yes,Yes,
2010-08-20,Adelaide,7.6,14.7,5.8,1.6,6,W,65,W,WNW,13,15,78,67,1018.2,1017.9,NA,NA,10.4,12.2,Yes,Yes,
2010-09-11,Adelaide,11.3,16.9,0,NA,5,W,33,NW,NW,13,15,57,49,1020.5,1019.1,NA,NA,13.7,16.3,No,No,
2010-10-18,Adelaide,10.6,18.1,0.4,8.6,9,SW,33,SSW,WSW,11,19,67,45,1024.8,1024.5,NA,NA,12.6,16.8,No,No,
2010-10-28,Adelaide,13.2,29.7,0,5.2,9,NNE,41,NE,NNE,20,17,30,21,1014.7,1010.1,NA,NA,21,28.6,No,No,
